period_date,cbsa_code,unemployment_rate
2025-09-01,40660,3.3
2025-08-01,40660,3.7
2025-07-01,40660,3.9
2025-06-01,40660,3.7
2025-05-01,40660,3.4
2025-04-01,40660,3.3
2025-03-01,40660,3.6
2025-02-01,40660,3.6
2025-01-01,40660,3.4
2024-12-01,40660,3.4
2024-11-01,40660,3.1
2024-10-01,40660,3.6
2024-09-01,40660,3.2
2024-08-01,40660,4.1
2024-07-01,40660,4.3
2024-06-01,40660,4.0
2024-05-01,40660,3.4
2024-04-01,40660,3.2
2024-03-01,40660,3.2
2024-02-01,40660,3.2
2024-01-01,40660,3.6
2023-12-01,40660,2.8
2023-11-01,40660,2.6
2023-10-01,40660,3.1
2023-09-01,40660,2.9
2023-08-01,40660,3.7
2023-07-01,40660,3.6
2023-06-01,40660,3.9
2023-05-01,40660,3.4
2023-04-01,40660,3.1
2023-03-01,40660,3.1
2023-02-01,40660,3.3
2023-01-01,40660,3.5
2022-12-01,40660,3.0
2022-11-01,40660,3.0
2022-10-01,40660,3.4
2022-09-01,40660,2.8
2022-08-01,40660,3.5
2022-07-01,40660,3.2
2022-06-01,40660,3.7
2022-05-01,40660,3.1
2022-04-01,40660,2.6
2022-03-01,40660,3.0
2022-02-01,40660,3.2
2022-01-01,40660,3.5
2021-12-01,40660,2.8
2021-11-01,40660,2.9
2021-10-01,40660,3.4
2021-09-01,40660,3.3
2021-08-01,40660,3.7
2021-07-01,40660,3.7
2021-06-01,40660,4.3
2021-05-01,40660,3.9
2021-04-01,40660,3.7
2021-03-01,40660,4.1
2021-02-01,40660,4.3
2021-01-01,40660,4.9
2020-12-01,40660,4.8
2020-11-01,40660,4.4
2020-10-01,40660,4.6
2020-09-01,40660,5.3
2020-08-01,40660,5.8
2020-07-01,40660,7.4
2020-06-01,40660,8.0
2020-05-01,40660,10.1
2020-04-01,40660,13.5
2020-03-01,40660,4.2
2020-02-01,40660,3.8
2020-01-01,40660,4.3
2019-12-01,40660,4.4
2019-11-01,40660,3.7
2019-10-01,40660,3.7
2019-09-01,40660,3.5
2019-08-01,40660,4.1
2019-07-01,40660,4.7
2019-06-01,40660,4.2
2019-05-01,40660,3.8
2019-04-01,40660,3.3
2019-03-01,40660,4.0
2019-02-01,40660,4.2
2019-01-01,40660,5.2
2018-12-01,40660,4.5
2018-11-01,40660,3.9
2018-10-01,40660,4.2
2018-09-01,40660,4.0
2018-08-01,40660,4.7
2018-07-01,40660,4.7
2018-06-01,40660,4.8
2018-05-01,40660,4.0
2018-04-01,40660,3.9
2018-03-01,40660,4.3
2018-02-01,40660,4.7
2018-01-01,40660,4.7
2017-12-01,40660,4.5
2017-11-01,40660,4.5
2017-10-01,40660,4.7
2017-09-01,40660,4.8
2017-08-01,40660,5.5
2017-07-01,40660,6.1
2017-06-01,40660,5.6
2017-05-01,40660,5.3
2017-04-01,40660,5.0
2017-03-01,40660,5.5
2017-02-01,40660,5.8
2017-01-01,40660,6.4
2016-12-01,40660,5.7
2016-11-01,40660,5.5
2016-10-01,40660,5.8
2016-09-01,40660,6.3
2016-08-01,40660,6.4
2016-07-01,40660,6.8
2016-06-01,40660,6.5
2016-05-01,40660,5.8
2016-04-01,40660,5.7
2016-03-01,40660,6.2
2016-02-01,40660,6.3
2016-01-01,40660,6.6
2015-12-01,40660,6.2
2015-11-01,40660,6.1
2015-10-01,40660,6.4
2015-09-01,40660,6.5
2015-08-01,40660,6.8
2015-07-01,40660,7.3
2015-06-01,40660,7.2
2015-05-01,40660,7.0
2015-04-01,40660,6.4
2015-03-01,40660,7.0
2015-02-01,40660,6.9
2015-01-01,40660,7.3
2025-11-01,40900,5.0
2025-09-01,40900,5.2
2025-08-01,40900,5.4
2025-07-01,40900,5.6
2025-06-01,40900,5.3
2025-05-01,40900,4.3
2025-04-01,40900,4.5
2025-03-01,40900,4.7
2025-02-01,40900,4.9
2025-01-01,40900,5.0
2024-12-01,40900,4.5
2024-11-01,40900,4.8
2024-10-01,40900,4.7
2024-09-01,40900,4.6
2024-08-01,40900,5.1
2024-07-01,40900,5.1
2024-06-01,40900,4.8
2024-05-01,40900,3.9
2024-04-01,40900,4.2
2024-03-01,40900,4.6
2024-02-01,40900,4.9
2024-01-01,40900,4.9
2023-12-01,40900,4.4
2023-11-01,40900,4.3
2023-10-01,40900,4.4
2023-09-01,40900,4.3
2023-08-01,40900,4.5
2023-07-01,40900,4.2
2023-06-01,40900,4.2
2023-05-01,40900,3.7
2023-04-01,40900,3.7
2023-03-01,40900,4.2
2023-02-01,40900,4.3
2023-01-01,40900,4.3
2022-12-01,40900,3.5
2022-11-01,40900,3.7
2022-10-01,40900,3.6
2022-09-01,40900,3.4
2022-08-01,40900,3.8
2022-07-01,40900,3.6
2022-06-01,40900,3.7
2022-05-01,40900,3.1
2022-04-01,40900,3.5
2022-03-01,40900,3.9
2022-02-01,40900,4.5
2022-01-01,40900,5.0
2021-12-01,40900,4.4
2021-11-01,40900,4.8
2021-10-01,40900,5.2
2021-09-01,40900,5.5
2021-08-01,40900,6.4
2021-07-01,40900,6.7
2021-06-01,40900,7.1
2021-05-01,40900,6.4
2021-04-01,40900,7.0
2021-03-01,40900,7.2
2021-02-01,40900,7.6
2021-01-01,40900,7.8
2020-12-01,40900,7.7
2020-11-01,40900,7.6
2020-10-01,40900,7.7
2020-09-01,40900,8.8
2020-08-01,40900,9.2
2020-07-01,40900,11.0
2020-06-01,40900,11.7
2020-05-01,40900,13.7
2020-04-01,40900,14.3
2020-03-01,40900,5.3
2020-02-01,40900,3.6
2020-01-01,40900,3.9
2019-12-01,40900,3.3
2019-11-01,40900,3.3
2019-10-01,40900,3.3
2019-09-01,40900,3.2
2019-08-01,40900,3.7
2019-07-01,40900,3.8
2019-06-01,40900,3.7
2019-05-01,40900,3.1
2019-04-01,40900,3.3
2019-03-01,40900,4.0
2019-02-01,40900,4.0
2019-01-01,40900,4.4
2018-12-01,40900,3.7
2018-11-01,40900,3.5
2018-10-01,40900,3.5
2018-09-01,40900,3.4
2018-08-01,40900,3.8
2018-07-01,40900,3.8
2018-06-01,40900,3.9
2018-05-01,40900,3.2
2018-04-01,40900,3.5
2018-03-01,40900,3.9
2018-02-01,40900,4.1
2018-01-01,40900,4.3
2017-12-01,40900,3.8
2017-11-01,40900,3.9
2017-10-01,40900,3.9
2017-09-01,40900,4.1
2017-08-01,40900,4.7
2017-07-01,40900,4.8
2017-06-01,40900,4.6
2017-05-01,40900,4.1
2017-04-01,40900,4.4
2017-03-01,40900,4.9
2017-02-01,40900,5.2
2017-01-01,40900,5.4
2016-12-01,40900,4.9
2016-11-01,40900,4.8
2016-10-01,40900,5.1
2016-09-01,40900,5.1
2016-08-01,40900,5.3
2016-07-01,40900,5.4
2016-06-01,40900,5.4
2016-05-01,40900,4.6
2016-04-01,40900,5.1
2016-03-01,40900,5.5
2016-02-01,40900,5.4
2016-01-01,40900,5.6
2015-12-01,40900,5.3
2015-11-01,40900,5.5
2015-10-01,40900,5.5
2015-09-01,40900,5.4
2015-08-01,40900,5.8
2015-07-01,40900,6.1
2015-06-01,40900,6.0
2015-05-01,40900,5.7
2015-04-01,40900,5.8
2015-03-01,40900,6.2
2015-02-01,40900,6.5
2015-01-01,40900,6.8
2025-11-01,40980,5.6
2025-09-01,40980,5.7
2025-08-01,40980,6.9
2025-07-01,40980,7.7
2025-06-01,40980,7.3
2025-05-01,40980,7.1
2025-04-01,40980,6.8
2025-03-01,40980,7.5
2025-02-01,40980,7.9
2025-01-01,40980,7.7
2024-12-01,40980,6.3
2024-11-01,40980,5.7
2024-10-01,40980,5.6
2024-09-01,40980,5.6
2024-08-01,40980,6.3
2024-07-01,40980,6.9
2024-06-01,40980,6.3
2024-05-01,40980,5.5
2024-04-01,40980,5.4
2024-03-01,40980,5.8
2024-02-01,40980,5.9
2024-01-01,40980,5.4
2023-12-01,40980,4.8
2023-11-01,40980,4.1
2023-10-01,40980,4.6
2023-09-01,40980,4.7
2023-08-01,40980,5.2
2023-07-01,40980,5.5
2023-06-01,40980,5.3
2023-05-01,40980,5.2
2023-04-01,40980,4.7
2023-03-01,40980,5.9
2023-02-01,40980,6.4
2023-01-01,40980,6.0
2022-12-01,40980,5.1
2022-11-01,40980,4.5
2022-10-01,40980,4.8
2022-09-01,40980,4.8
2022-08-01,40980,5.6
2022-07-01,40980,6.0
2022-06-01,40980,5.8
2022-05-01,40980,5.3
2022-04-01,40980,5.3
2022-03-01,40980,5.5
2022-02-01,40980,6.0
2022-01-01,40980,6.1
2021-12-01,40980,5.0
2021-11-01,40980,4.5
2021-10-01,40980,5.3
2021-09-01,40980,6.1
2021-08-01,40980,7.5
2021-07-01,40980,7.6
2021-06-01,40980,7.8
2021-05-01,40980,7.3
2021-04-01,40980,7.2
2021-03-01,40980,7.4
2021-02-01,40980,7.6
2021-01-01,40980,7.9
2020-12-01,40980,7.5
2020-11-01,40980,6.6
2020-10-01,40980,6.7
2020-09-01,40980,8.6
2020-08-01,40980,10.0
2020-07-01,40980,12.6
2020-06-01,40980,13.9
2020-05-01,40980,18.6
2020-04-01,40980,25.2
2020-03-01,40980,5.6
2020-02-01,40980,4.7
2020-01-01,40980,4.9
2019-12-01,40980,4.1
2019-11-01,40980,3.8
2019-10-01,40980,4.6
2019-09-01,40980,4.0
2019-08-01,40980,4.7
2019-07-01,40980,5.6
2019-06-01,40980,5.1
2019-05-01,40980,4.8
2019-04-01,40980,4.5
2019-03-01,40980,5.5
2019-02-01,40980,5.5
2019-01-01,40980,5.7
2018-12-01,40980,4.4
2018-11-01,40980,3.7
